,_id,Name,Position,Secondary position,Height,Overall,Open_shot_mid,Contested_shot_mid,Off_dribble_shot_mid,Open_shot_3pt,Contested_shot_3pt,Off_dribble_shot_3pt,Shot_IQ,Free_throw,Offensive_consistency,Shot_close,Standing_layup,Driving_layup,Standing_dunk,Driving_dunk,Contact_dunk,Draw_foul,Post_control,Post_hook,Post_fadeaway,Hands,Ball_control,Passing_accuracy,Passing_vision,Passing_IQ,Speed_with_ball,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,Overall_durability,On-ball_defense_IQ,Low_post_defense_IQ,Pick_&_roll_defense_IQ,Help_defense_IQ,Lateral_quickness,Pass_perception,Reaction_time,Steal,Block,Shot_contest,Defensive_consistency,Offensive_rebound,Defensive_rebound,Boxout,Potential,Intangibles
1237,2789,Ray McCallum,PG,,75,71,80,78,76,78,74,70,73,84,50,60,77,78,25,50,26,53,26,26,38,75,80,77,66,78,71,71,84,78,41,98,82,84,59,34,58,48,51,58,53,60,51,53,45,34,48,52,73,75
1238,1531,George Hill,PG,,75,71,68,61,65,79,64,61,76,70,64,76,69,70,25,39,27,64,32,27,55,71,74,77,55,78,83,79,80,88,52,92,74,78,64,42,65,64,64,64,60,56,31,60,44,31,44,43,76,79
1239,4459,Josh Richardson,SG,,78,71,73,64,65,87,64,50,74,64,56,60,71,56,46,81,61,50,28,26,44,76,69,56,35,54,80,83,84,72,36,80,85,83,74,30,75,72,74,71,49,59,52,49,71,32,42,34,78,84
1240,2463,Austin Rivers,PG,,76,71,68,64,66,70,70,63,71,64,41,79,74,77,25,69,30,66,38,27,39,71,78,71,37,72,82,78,85,82,44,93,80,82,78,31,76,74,57,56,49,58,33,49,76,29,40,29,74,66
1241,1522,Marreese Speights,C,,82,71,84,80,58,76,44,25,78,79,76,66,80,64,56,54,31,70,78,51,64,54,31,25,39,70,34,62,56,52,76,80,85,82,44,58,56,56,52,60,48,54,66,48,51,69,71,81,75,66
1242,7204,Buddy Hield,SG,,76,71,80,70,79,82,74,73,65,82,71,79,80,75,25,30,30,52,44,25,41,74,71,66,44,57,78,75,77,75,38,87,57,82,59,44,58,50,68,56,68,56,31,68,46,40,45,44,83,61
1243,2776,Solomon Hill,SF,PF,79,71,69,41,46,73,71,50,61,83,47,69,72,71,27,36,30,61,48,48,55,83,69,47,35,39,68,77,50,70,58,90,90,81,75,45,71,73,79,63,52,61,48,52,57,49,59,53,75,87
1244,4096,Doug McDermott,SF,PF,80,71,78,72,65,87,67,68,77,83,67,80,88,74,47,62,52,45,59,66,79,72,49,47,27,52,52,67,58,67,42,81,67,83,55,47,58,60,55,47,56,42,27,56,37,32,44,43,75,55
1245,1431,Jared Dudley,SF,PF,79,71,85,82,47,90,70,57,72,69,25,88,69,65,35,30,35,39,53,30,47,76,58,52,38,53,47,57,50,65,58,84,74,85,73,59,72,74,71,67,72,58,37,72,60,33,51,43,76,83
1246,2367,Jon Leuer,PF,C,82,71,70,53,66,77,63,29,87,71,70,76,85,65,70,58,30,53,67,48,58,56,42,43,33,57,39,59,54,70,62,82,85,82,53,65,55,53,48,45,36,56,55,36,50,52,82,81,75,70
1247,1517,Jerryd Bayless,PG,SG,75,71,78,77,65,87,91,73,75,75,52,65,74,80,25,42,27,61,25,25,39,73,75,71,60,68,89,90,89,75,46,84,64,79,49,31,60,51,49,46,49,59,37,49,32,30,44,31,75,68
1248,1417,Brandan Wright,C,,82,71,65,25,25,25,25,25,90,55,50,78,92,64,90,80,35,57,64,75,35,69,41,25,25,69,32,47,46,74,52,82,85,72,69,67,70,72,41,60,79,40,80,77,70,63,57,81,76,88
1249,2766,Kelly Olynyk,C,PF,84,71,63,26,25,80,35,37,84,70,75,50,88,65,65,48,30,69,78,74,74,57,37,43,39,61,30,45,41,55,69,84,88,81,56,57,72,61,30,40,72,58,52,74,60,47,61,71,76,85
1250,2467,John Henson,C,,83,71,33,25,25,25,25,25,87,54,60,88,89,64,80,70,30,64,55,65,53,62,30,25,32,61,30,64,56,59,44,80,90,80,65,67,69,68,65,57,62,52,88,79,60,67,60,79,76,84
1251,1040,Leandro Barbosa,SG,,75,71,84,75,77,78,55,64,83,82,63,54,73,71,25,25,25,59,28,28,45,72,76,56,39,63,85,77,86,66,42,80,73,76,55,34,61,58,55,40,58,63,40,58,38,38,44,34,75,82
1252,907,Nenê,C,PF,83,71,70,43,42,26,26,26,64,51,39,81,88,61,74,62,44,63,72,73,72,56,34,47,49,48,37,58,54,70,81,84,71,74,57,73,58,66,48,54,55,67,52,55,44,45,74,72,77,75
1253,801,Tyson Chandler,C,,85,71,26,25,25,25,25,25,50,58,26,61,80,60,86,69,36,65,47,61,48,54,31,36,27,60,33,58,37,69,78,87,75,76,68,75,70,71,61,71,71,54,58,88,66,73,85,71,76,54
1254,7203,Dragan Bender,C,PF,85,70,72,62,38,73,56,37,64,68,53,74,82,67,68,63,43,40,66,64,67,80,64,45,35,55,62,65,64,65,49,75,75,82,67,68,68,74,66,66,68,60,80,73,53,43,69,68,84,63
1255,2754,Anthony Bennett,PF,,80,70,72,66,60,62,61,60,62,75,30,55,86,59,80,70,45,59,72,68,69,74,52,33,27,65,64,64,50,75,75,80,80,78,52,75,60,55,50,68,48,68,53,48,45,57,80,60,71,74
1256,2457,Dion Waiters,SG,SF,76,70,72,67,66,77,66,65,61,69,47,69,79,72,37,73,42,59,45,43,50,70,76,65,37,57,79,76,80,78,64,81,70,80,75,52,76,56,75,62,65,61,34,65,47,31,42,33,74,70
1257,4105,Jerami Grant,SF,PF,80,70,48,29,45,57,56,37,59,64,37,41,79,80,62,77,62,70,47,39,49,81,55,37,38,36,66,72,70,78,62,80,85,81,77,65,76,77,71,69,73,57,80,79,72,47,59,57,75,55
1258,4417,Rondae Hollis-Jefferson,SF,SG,79,70,82,56,57,56,26,26,30,69,26,44,78,53,78,87,53,70,38,38,30,90,56,33,38,36,64,88,78,93,70,75,78,80,77,68,73,70,80,66,65,85,59,65,53,58,77,64,79,48
1259,1424,Rodney Stuckey,SG,,77,70,74,63,69,66,64,50,72,79,61,74,80,78,31,51,31,68,54,47,52,71,71,58,61,58,82,81,80,70,62,87,73,80,67,42,66,59,66,51,59,59,33,59,46,29,50,34,75,71
1260,1285,David Lee,PF,C,81,70,73,71,70,27,27,27,66,74,41,72,80,65,61,65,30,65,73,71,66,74,46,50,57,56,37,68,52,72,69,84,75,81,60,65,64,62,48,57,68,55,61,68,41,76,81,66,77,48
1261,4444,Larry Nance Jr.,PF,,80,70,75,60,36,50,27,25,77,63,60,81,89,70,80,75,60,59,63,45,43,73,59,35,26,37,54,71,64,78,50,84,95,83,63,65,64,70,56,60,68,62,48,68,60,60,67,57,81,89
1262,816,Richard Jefferson,SF,SG,79,70,69,56,55,86,35,66,82,63,36,65,74,73,51,69,46,62,56,41,58,77,64,56,28,66,72,72,65,69,64,80,62,77,70,66,67,62,70,69,67,56,43,67,51,27,51,50,84,78
1263,4456,Norman Powell,SG,SF,76,70,73,66,66,79,60,57,74,77,61,33,74,73,26,71,41,33,26,26,28,84,68,44,37,64,79,82,84,80,46,80,80,82,74,46,72,73,77,70,53,63,47,53,71,33,59,56,78,76
1264,2767,Shabazz Muhammad,SF,SG,78,70,71,59,50,70,32,35,82,73,72,79,76,76,67,77,42,74,67,79,49,71,76,69,27,62,72,66,70,75,56,85,74,80,58,31,57,49,50,55,48,52,29,48,52,57,50,52,74,79
1265,392,Paul Pierce,SF,PF,79,70,89,79,83,73,69,41,75,79,37,77,67,56,27,52,27,52,67,49,75,71,72,51,33,48,53,62,62,60,65,80,60,86,72,62,56,64,67,57,67,57,48,67,47,27,61,55,93,77
1266,1260,Raymond Felton,PG,SG,73,70,73,66,72,66,53,57,86,81,76,78,82,80,25,25,25,54,36,25,57,73,74,75,66,76,77,77,77,64,57,85,72,81,58,26,67,60,58,64,64,58,36,64,36,30,48,44,75,76
1267,1194,Matt Barnes,SF,PF,79,70,64,40,37,71,68,62,56,76,26,59,76,68,36,64,36,41,38,48,48,77,60,58,39,52,56,68,66,85,59,84,91,77,72,63,79,71,72,54,70,59,59,70,61,42,67,55,74,71
1268,1416,Corey Brewer,SF,SG,81,70,71,51,50,67,54,43,67,72,32,60,69,70,37,72,37,60,43,41,54,79,61,41,37,59,79,73,65,72,58,89,76,82,71,55,69,67,67,76,77,72,44,77,62,35,48,37,74,62
1269,2496,Mike Scott,PF,,80,70,67,45,37,81,67,31,76,76,62,89,77,66,67,82,37,55,65,60,62,67,41,36,38,39,50,55,50,63,73,81,78,82,71,64,69,60,71,49,56,55,48,56,47,48,58,71,73,77
1270,1532,Darrell Arthur,PF,SF,81,70,83,76,55,76,45,54,59,71,40,75,80,53,55,64,35,48,64,50,66,59,33,27,35,57,55,78,47,68,75,79,80,76,73,70,69,68,42,67,59,58,61,59,65,51,59,55,75,83
1271,2579,P.J. Tucker,SF,PF,78,70,65,59,49,72,40,29,63,70,26,70,75,63,45,55,40,49,48,49,53,76,60,41,35,64,50,66,67,66,75,88,88,91,75,51,75,69,75,64,73,60,35,73,70,54,59,49,75,69
1272,1288,Brandon Bass,PF,C,80,70,74,58,36,31,26,26,74,81,41,81,81,58,71,73,71,65,74,59,68,76,33,41,33,60,40,73,47,76,89,78,64,80,54,61,59,68,54,61,54,55,68,54,51,61,59,64,75,76
1273,2361,Shelvin Mack,PG,SG,75,70,68,54,62,66,66,61,88,70,71,83,85,74,25,26,25,46,27,25,26,70,72,75,71,76,82,84,80,78,60,82,84,82,67,29,60,60,67,62,62,59,26,62,41,28,52,38,74,74
1274,4089,Dante Exum,PG,SG,78,70,64,56,58,73,71,68,74,58,41,59,72,78,25,30,30,29,36,25,51,81,74,77,60,78,84,82,83,77,48,80,85,83,75,25,75,72,78,70,56,55,36,56,66,29,37,34,80,73
1275,1519,Brandon Rush,SF,,78,70,78,60,68,86,68,69,63,62,48,61,73,68,38,43,31,43,45,28,56,66,58,56,31,55,52,64,70,75,64,84,64,77,76,51,72,66,69,58,67,55,54,67,53,34,62,56,72,72
1276,1722,Garrett Temple,SG,SF,78,70,69,50,47,75,61,65,80,69,46,73,56,69,25,26,25,53,42,33,51,81,71,64,36,70,70,65,66,69,44,85,79,82,77,42,76,73,76,70,68,59,38,68,76,31,46,46,74,75
1277,1346,Thabo Sefolosha,SF,,79,70,79,50,52,71,57,37,65,58,25,89,70,66,35,70,35,48,39,30,46,77,63,49,32,41,58,66,64,76,42,88,72,81,79,50,76,76,79,69,70,68,51,75,65,36,63,45,75,56
1278,4211,Tim Frazier,PG,,73,70,66,67,67,67,68,68,56,71,25,69,74,72,25,69,30,66,25,25,31,76,74,66,70,67,85,85,86,86,32,80,78,83,58,25,61,63,58,66,65,64,31,65,29,45,53,40,70,76
1279,4425,Stanley Johnson,SF,SG,78,70,70,49,55,72,43,39,74,73,50,62,69,72,30,50,35,48,29,33,35,81,67,43,37,40,70,73,78,61,60,80,88,84,74,50,70,67,79,73,75,57,32,75,65,37,62,65,81,87
1280,1649,Jodie Meeks,SG,,76,70,77,72,67,76,52,67,71,86,61,65,72,73,25,66,30,64,36,26,56,71,70,57,39,51,76,78,79,75,67,85,66,80,69,34,67,66,70,49,59,25,25,59,51,32,47,40,74,80
1281,1604,Jordan Hill,C,PF,82,70,70,64,44,42,27,27,69,65,34,88,77,55,69,67,69,57,68,69,56,74,31,27,32,57,41,66,48,75,78,85,64,77,58,64,67,67,45,46,67,53,54,67,49,70,73,75,76,74
1282,4294,Joffrey Lauvergne,C,PF,83,70,78,62,35,65,33,27,72,84,60,88,75,73,45,78,35,63,55,65,57,61,50,35,32,55,44,74,58,60,72,85,80,88,49,53,52,55,53,52,63,50,46,63,27,60,78,80,75,80
1283,365,Kevin Garnett,PF,,83,70,83,79,45,30,25,25,60,62,25,83,78,58,70,56,45,40,70,66,76,61,44,44,58,60,30,40,42,54,63,75,75,82,73,68,76,75,37,59,75,70,50,75,65,36,84,70,97,65
1284,2787,Isaiah Canaan,SG,PG,72,70,64,46,43,83,74,70,90,81,83,55,82,77,25,38,25,57,25,25,25,78,78,77,41,80,84,76,88,85,52,80,90,83,54,25,64,50,54,50,52,59,35,52,43,28,45,38,72,60
1285,1498,Ramon Sessions,PG,,75,70,83,70,78,71,38,56,75,72,61,75,70,68,25,46,25,71,26,26,51,62,75,78,67,80,84,70,83,70,39,95,79,84,56,30,54,55,56,36,59,56,26,59,51,29,51,36,74,82
1286,1440,Carl Landry,PF,,81,70,89,85,38,70,31,25,70,70,46,70,85,54,76,51,31,67,76,68,67,57,38,25,38,50,30,67,50,68,85,79,75,77,56,59,63,64,56,45,59,54,47,59,41,63,69,62,75,68
1287,1975,Quincy Pondexter,SF,SG,79,70,71,59,56,78,72,66,66,69,36,61,74,67,36,61,36,46,47,40,51,75,60,35,30,54,57,65,63,69,49,78,35,77,79,54,74,74,70,70,66,54,68,66,66,37,43,39,74,81
1288,2757,Cody Zeller,C,PF,84,70,59,43,27,28,25,25,84,68,64,75,78,61,69,54,39,62,66,66,62,70,34,26,26,58,38,80,47,88,66,82,93,84,48,64,72,70,48,54,62,56,62,62,49,60,69,73,76,67
1289,2502,Kyle O'Quinn,C,PF,82,70,80,64,52,63,26,25,69,71,49,75,69,51,29,56,59,52,54,54,52,62,41,33,56,56,42,50,39,75,83,85,80,85,48,71,62,58,48,53,57,54,78,57,49,69,79,74,76,82
1290,1636,Omri Casspi,SF,PF,81,70,51,29,30,84,60,70,85,62,62,82,80,77,47,69,42,70,59,44,47,71,69,36,31,35,54,69,66,60,41,84,85,80,70,41,65,40,54,61,49,58,39,49,52,38,73,72,73,81
1291,1451,Luis Scola,PF,C,81,70,73,48,45,81,63,28,66,69,66,76,81,55,51,54,51,69,71,78,72,54,33,37,29,60,34,43,41,46,76,77,75,85,54,61,53,58,37,60,65,57,49,65,41,51,69,81,75,90
1292,4451,Cameron Payne,PG,SG,74,70,81,67,71,73,63,64,67,76,57,80,71,67,25,25,25,77,28,25,33,69,70,67,68,69,84,75,80,72,39,82,75,84,57,28,59,48,67,49,52,74,39,52,37,29,49,26,79,82
1293,1429,Jason Smith,C,,84,70,90,84,50,63,36,31,74,77,56,84,84,43,66,41,66,61,60,46,57,63,31,26,32,48,34,64,37,85,73,78,46,73,45,66,62,76,45,56,47,57,78,47,61,45,61,61,73,71
1294,903,Mike Dunleavy,SF,SG,81,70,67,48,44,91,66,52,92,75,67,61,85,65,25,52,27,45,47,39,58,80,65,65,32,64,42,66,54,53,36,86,65,73,65,49,62,64,57,61,50,55,47,50,47,28,49,54,76,87
1295,2758,Alex Len,C,PF,85,70,67,51,45,45,30,26,77,68,60,55,73,55,75,60,35,53,71,57,43,59,27,26,31,40,32,54,50,60,68,80,66,78,58,69,59,73,45,57,80,53,62,80,45,67,81,77,75,70
1296,2013,Tiago Splitter,C,,83,70,40,36,31,25,25,25,80,76,40,60,90,55,65,53,30,65,71,75,53,63,30,30,29,46,40,59,50,63,68,77,83,80,74,75,73,75,45,69,74,58,51,72,60,61,55,65,76,83
1297,2464,Meyers Leonard,PF,C,85,70,93,77,65,88,52,30,72,74,48,92,73,56,68,53,30,43,50,50,36,34,30,28,39,55,34,54,45,72,80,76,62,80,60,60,57,65,43,57,60,38,49,60,43,43,77,68,75,63
1298,2860,Seth Curry,SG,PG,74,70,77,58,74,91,76,68,72,81,53,89,66,73,25,34,30,48,28,25,33,67,76,62,53,63,83,79,81,68,41,89,75,80,56,25,52,52,41,53,41,59,33,41,33,30,42,40,73,76
1299,2015,Timofey Mozgov,C,,85,70,69,32,25,33,25,25,75,67,30,70,83,56,80,70,35,57,69,64,47,57,30,25,25,54,30,52,47,63,70,83,67,79,60,76,69,79,49,53,60,52,69,70,55,63,68,63,77,80
1300,1574,Anthony Morrow,SF,SG,77,70,80,69,66,77,87,68,85,71,62,79,68,67,26,27,30,46,61,37,52,66,63,66,26,65,60,68,66,64,36,87,52,75,61,26,58,40,56,37,58,56,32,58,37,28,36,37,74,83
1301,1529,Kosta Koufos,C,,84,70,41,25,25,25,25,25,76,51,41,83,84,60,56,53,56,52,64,66,54,70,31,25,25,64,34,46,25,57,61,80,86,80,61,69,66,76,40,41,68,56,73,68,41,78,67,81,74,76
1302,4115,Clint Capela,C,PF,82,70,27,27,27,27,27,27,42,30,37,55,82,55,77,67,42,63,44,47,40,52,40,27,27,27,37,66,62,80,62,79,96,83,46,69,49,76,54,66,62,57,77,74,62,82,74,82,77,82
1303,2483,Festus Ezeli,C,,83,70,38,27,27,27,27,27,79,46,44,57,87,67,64,46,30,68,68,46,34,53,29,28,27,42,38,64,42,83,78,76,72,78,52,70,50,71,36,54,61,52,77,61,49,81,74,82,76,72
1304,4053,Salah Mejri,C,,85,70,31,25,25,25,25,25,72,56,57,51,82,52,72,52,72,35,69,65,49,46,32,26,25,26,30,45,33,55,68,74,80,78,47,72,57,74,30,62,67,55,90,67,62,74,79,69,75,82
1305,4111,Jusuf Nurkic,C,,83,70,67,46,32,26,26,26,62,56,44,67,71,41,69,34,29,64,65,68,54,58,26,26,40,26,31,43,32,40,87,60,60,79,47,72,44,55,26,48,74,59,84,74,49,78,76,81,76,82
1306,2950,Boban Marjanovic,C,,88,70,67,27,25,25,25,25,30,71,30,86,75,45,80,35,35,65,71,64,55,35,30,40,27,30,25,37,37,40,67,70,45,65,40,68,50,60,30,68,68,54,69,68,60,82,82,82,77,60
1307,2471,Terrence Jones,PF,C,81,69,63,59,50,71,39,37,79,61,55,55,83,72,70,73,40,63,67,59,63,70,69,33,28,58,59,61,63,70,68,85,83,87,64,71,66,72,58,63,81,53,66,79,70,52,60,63,76,50
1308,7270,Mindaugas Kuzminskas,PF,,81,69,71,70,55,72,57,39,69,61,52,79,75,72,62,67,52,61,68,62,55,64,60,40,40,55,71,71,67,65,59,77,77,75,69,63,67,67,69,63,72,51,57,72,67,51,47,64,76,76
1309,7210,Marquese Chriss,PF,SF,82,69,76,62,66,70,40,35,48,71,38,75,80,67,88,93,48,66,72,50,52,82,48,27,27,62,60,71,68,81,50,77,83,78,66,55,72,76,67,66,65,57,68,65,38,70,57,48,83,57
1310,2329,Derrick Williams,SF,PF,80,69,75,63,53,67,64,39,70,72,56,64,84,71,76,81,51,68,58,50,61,67,52,48,33,68,54,72,74,69,82,83,94,83,64,60,60,61,46,58,60,54,33,64,41,38,68,61,73,56
1311,4382,Justin Anderson,SF,,78,69,68,58,59,67,62,53,64,77,47,54,71,55,47,67,42,33,36,35,39,78,65,43,30,55,69,78,77,97,75,88,90,86,71,39,70,69,75,67,75,58,69,71,62,37,71,65,76,55
1312,7268,Justin Hamilton,C,PF,81,69,68,67,65,65,65,65,70,82,55,77,80,30,80,45,80,67,60,70,68,60,48,34,35,59,78,78,43,63,67,74,80,80,49,60,48,50,43,54,50,65,73,50,50,68,57,68,70,78
1313,1539,Luc Mbah a Moute,PF,SF,80,69,65,33,28,69,49,31,75,49,46,81,74,63,56,61,56,62,64,54,55,73,57,28,25,64,47,67,60,78,60,75,90,79,78,74,77,76,74,56,68,59,47,68,66,47,44,58,74,84
1314,2800,Raul Neto,PG,,74,69,78,62,70,75,71,69,78,70,36,64,71,70,25,25,25,60,31,39,36,77,75,70,63,72,81,75,77,68,60,82,85,79,71,36,64,62,54,64,70,65,25,68,66,27,41,30,74,75
1315,1273,Gerald Green,SG,SF,80,69,72,57,57,69,65,68,63,72,40,77,77,71,50,89,40,60,50,39,53,74,71,47,26,45,77,77,87,97,44,85,66,85,68,44,53,59,68,48,59,55,42,59,40,29,44,41,75,69
1316,4415,Mario Hezonja,SG,SF,80,69,76,74,73,76,45,75,48,85,35,77,65,68,40,80,40,30,40,26,57,72,70,53,37,65,79,77,80,84,60,80,70,85,63,40,57,55,69,57,69,56,45,69,30,31,49,39,79,80
1317,1609,James Johnson,SF,PF,81,69,57,29,31,73,39,31,82,54,42,76,87,77,37,75,47,58,70,46,60,75,69,37,40,39,64,73,60,72,80,81,74,82,74,54,61,63,72,52,57,59,65,57,57,39,51,57,73,59
1318,1953,Wesley Johnson,SF,PF,79,69,71,60,55,72,66,41,66,61,41,81,73,71,46,76,31,36,55,51,61,64,69,36,25,48,74,82,73,80,61,90,63,84,65,45,65,54,68,48,57,75,62,57,36,33,56,44,73,74
1319,1569,Anthony Tolliver,PF,,80,69,80,49,45,79,74,42,87,61,74,52,89,67,54,54,34,50,57,45,61,59,51,48,30,62,38,64,40,60,79,81,64,83,68,52,63,70,39,54,67,57,46,67,54,39,65,62,70,63
1320,4214,Joe Ingles,SF,,80,69,69,62,50,76,64,63,80,71,51,80,81,62,36,41,36,33,44,46,51,68,56,58,41,62,62,62,64,60,50,79,70,80,69,54,66,66,66,66,66,67,28,66,66,30,52,46,74,78
1321,4433,Trey Lyles,PF,,82,69,75,51,29,77,73,42,75,67,42,79,72,59,67,47,32,59,65,58,71,66,55,42,30,57,47,63,60,65,64,81,75,83,46,72,47,61,49,59,65,55,48,63,37,47,73,63,77,85
1322,1528,Courtney Lee,SG,SF,77,69,77,67,67,73,60,46,81,77,58,84,73,64,28,62,30,51,42,26,54,77,61,56,30,57,75,76,79,82,46,82,81,78,67,27,68,61,67,55,58,57,44,58,58,26,39,26,76,82
1323,1163,Kris Humphries,PF,C,81,69,79,62,38,69,38,26,84,76,56,53,74,59,61,49,31,62,68,60,59,68,36,26,28,58,46,75,52,70,75,80,92,78,52,61,62,67,48,44,61,53,58,61,46,58,76,76,73,66
1324,2468,Maurice Harkless,SF,PF,81,69,59,35,28,67,61,40,73,57,42,61,75,70,52,81,42,51,37,37,39,82,60,42,30,45,65,77,78,82,45,85,79,84,68,57,67,65,68,61,57,60,55,57,47,59,56,67,74,82
1325,1651,Marcus Thornton,SG,,76,69,78,73,76,74,60,59,68,81,66,73,85,86,25,45,30,50,48,26,58,60,72,54,45,45,74,72,80,75,60,82,65,82,62,31,59,50,62,47,55,63,28,55,41,39,49,33,73,74
1326,1503,C.J. Watson,PG,SG,74,69,69,48,64,72,47,52,68,83,42,82,77,74,25,25,25,67,27,25,35,69,59,79,63,87,80,80,79,76,39,86,71,79,65,36,63,63,65,69,63,58,37,63,52,30,45,37,72,69
1327,2762,Trey Burke,PG,,73,69,82,74,75,69,81,49,66,78,46,79,71,70,25,26,25,46,31,25,41,66,75,76,65,80,85,85,86,70,41,80,60,80,59,44,58,50,63,56,68,57,31,68,31,28,41,37,73,71
1328,7214,Denzel Valentine,SF,SG,78,69,81,77,73,81,76,76,52,79,57,77,80,73,37,32,37,37,55,32,49,66,72,59,72,66,72,64,62,62,55,81,72,84,37,61,41,44,57,69,45,41,37,39,27,32,57,51,79,51
1329,2382,E'Twaun Moore,SG,,76,69,73,68,75,84,67,70,73,58,45,86,74,70,25,50,30,39,42,35,52,74,71,58,40,65,82,70,78,78,54,80,82,82,55,38,59,46,55,60,53,56,45,53,35,28,43,30,74,83
1330,4104,Kyle Anderson,SF,PF,81,69,81,69,74,68,33,27,76,70,50,82,74,67,50,40,30,39,36,40,43,70,74,71,48,74,70,72,70,66,38,85,64,83,58,43,57,64,43,60,47,70,52,47,50,31,69,59,77,85
1331,1972,Trevor Booker,PF,,80,69,40,28,28,70,41,28,84,63,56,58,71,53,71,56,36,63,72,71,66,76,45,31,31,68,43,82,61,74,86,80,73,80,50,48,56,57,54,49,54,60,57,54,31,75,73,78,73,66
1332,1435,Aaron Brooks,PG,,72,69,65,66,69,71,82,77,66,71,51,83,69,72,25,25,25,63,25,25,36,69,76,66,69,69,88,83,88,78,51,84,71,84,54,25,61,59,54,43,56,57,38,56,36,31,39,25,74,66
1333,2836,Hollis Thompson,SF,SG,80,69,68,56,55,88,56,54,74,69,62,72,80,63,37,57,27,46,39,30,43,79,67,55,31,51,64,66,64,64,42,83,74,80,68,46,67,66,65,62,59,53,42,55,67,34,50,45,74,77
1334,1648,Jonas Jerebko,PF,SF,82,69,64,33,31,87,43,39,76,74,66,61,81,71,56,65,56,47,66,78,47,70,58,35,30,61,47,62,59,66,42,80,88,80,59,48,58,54,38,46,56,52,52,56,46,54,70,64,73,81
1335,4219,Tyler Johnson,SG,PG,75,69,80,65,72,77,54,49,86,74,74,76,75,68,25,69,30,56,25,29,36,72,66,56,48,40,76,78,73,82,30,80,84,81,58,29,59,56,54,52,66,55,45,66,34,37,44,29,77,88
1336,4174,Dwight Powell,PF,C,83,69,67,54,42,49,25,25,68,68,54,55,87,64,64,44,39,58,56,64,54,63,57,51,27,58,50,76,54,67,48,80,80,83,58,62,62,62,52,58,63,57,54,63,34,62,72,79,74,64
1337,2472,Andrew Nicholson,PF,C,81,69,76,63,45,75,47,27,75,74,60,83,82,58,50,50,35,44,64,60,63,61,57,33,26,64,30,42,46,64,62,78,70,84,53,66,62,61,53,60,61,50,57,61,40,42,77,64,73,75
1338,1154,Devin Harris,PG,SG,75,69,82,73,75,73,65,52,74,68,46,67,78,74,25,26,25,63,27,25,32,56,74,80,53,79,84,79,87,74,39,90,70,76,64,27,66,47,64,40,51,69,41,51,36,28,46,25,78,71
1339,1419,Spencer Hawes,C,,85,69,61,39,28,74,59,53,82,80,67,68,84,56,67,42,27,47,67,66,70,58,34,55,60,51,34,47,40,60,54,78,62,75,62,59,60,70,37,43,62,55,58,62,37,48,74,71,73,76
1340,2856,Ian Clark,SG,PG,75,69,83,68,76,78,78,66,73,80,48,73,68,74,25,43,30,68,25,25,38,62,73,56,58,58,76,76,77,69,40,80,66,82,46,43,49,59,46,55,45,59,54,45,28,35,47,34,72,73
1341,1132,Mo Williams,PG,,73,69,90,77,91,75,81,56,68,87,56,69,69,71,25,31,25,49,26,25,43,73,77,70,66,69,83,75,83,69,45,80,70,77,44,28,43,50,54,36,53,54,33,53,31,25,45,29,78,66
1342,4113,Mitch McGary,C,PF,82,69,72,38,30,40,27,27,76,50,48,70,82,40,68,58,33,63,63,68,56,69,35,32,29,50,44,61,52,78,78,80,85,80,62,73,60,70,50,43,66,53,59,66,48,55,74,66,76,83
1343,984,Chris Andersen,C,,82,69,68,31,25,60,25,27,58,65,36,56,83,46,66,77,36,63,41,46,36,36,31,25,25,58,36,53,43,81,68,70,88,75,69,73,71,79,46,66,90,60,64,90,66,68,66,79,75,73
1344,2586,Brian Roberts,PG,,73,69,84,75,79,73,76,71,72,86,47,57,74,69,27,25,25,49,25,25,37,69,77,78,64,77,88,86,80,77,43,85,63,80,53,25,48,45,53,48,45,55,29,45,27,29,42,28,73,69
1345,4454,Bobby Portis,PF,,83,69,72,61,44,74,44,29,70,68,55,66,81,55,45,35,30,60,73,67,71,70,47,45,29,47,45,45,54,54,50,80,90,84,46,68,47,55,35,60,55,53,50,51,35,75,71,73,79,65
1346,1640,Wayne Ellington,SG,,76,69,71,61,59,75,80,67,82,83,72,65,69,67,32,47,32,40,32,27,57,69,67,69,31,72,67,75,74,78,64,80,52,80,49,35,59,39,49,46,49,58,29,49,37,29,49,31,72,81
1347,7212,Domantas Sabonis,C,PF,82,69,76,59,31,63,38,29,51,74,64,81,81,63,69,49,39,63,77,78,69,69,38,37,41,50,29,42,35,49,65,75,70,85,43,59,51,59,37,38,53,49,57,58,29,78,75,76,80,67
1348,7207,Jakob Poeltl,C,,85,69,53,35,28,27,27,27,48,63,38,68,84,61,73,58,30,62,73,75,58,65,36,47,48,60,33,55,39,52,69,75,79,80,63,74,68,73,32,38,63,56,80,72,43,67,73,72,80,49
1349,1179,Anderson Varejao,C,,83,69,74,47,29,26,26,26,83,59,35,73,80,63,60,47,30,53,63,58,52,57,30,53,34,59,32,55,47,58,65,65,85,69,69,68,71,74,37,55,75,57,51,75,65,61,77,70,75,73
1350,4390,Willie Cauley-Stein,C,PF,85,69,62,25,25,25,25,25,35,62,25,85,77,51,77,62,42,67,35,45,35,69,32,27,25,41,39,85,68,75,45,78,80,80,69,73,72,75,67,59,82,59,74,81,52,68,64,62,79,57
